ecoregion species DOMpool DecayRate AmountT0 Q10
426_4 PINU.BAN 1 0.355 226.8475 2.65
426_4 PINU.BAN 2 0.5 100.0754 2
426_4 PINU.BAN 3 0.1435 177.4632 2
426_4 PINU.BAN 4 0.1435 73.5507 2
426_4 PINU.BAN 5 0.0374 306.7148 2
426_4 PINU.BAN 6 0.015 1763.7116 2.65
426_4 PINU.BAN 7 0.0033 5665.0697 1
426_4 PINU.BAN 8 0.0187 143.9724 2
426_4 PINU.BAN 9 0.0718 39.1441 2
426_4 PINU.BAN 10 0.0001 0.0001 2
426_4 PINU.RES 1 0.355 46.1835 2.65
426_4 PINU.RES 2 0.5 13.076 2
426_4 PINU.RES 3 0.1435 61.4315 2
426_4 PINU.RES 4 0.1435 10.7597 2
426_4 PINU.RES 5 0.0374 95.4025 2
426_4 PINU.RES 6 0.015 429.2163 2.65
426_4 PINU.RES 7 0.0033 1022.8992 1
426_4 PINU.RES 8 0.0187 62.4708 2
426_4 PINU.RES 9 0.0718 15.6877 2
426_4 PINU.RES 10 0.0001 0.0001 2
426_4 PINU.STR 1 0.355 97.2953 2.65
426_4 PINU.STR 2 0.5 42.44 2
426_4 PINU.STR 3 0.1435 64.2094 2
426_4 PINU.STR 4 0.1435 29.5745 2
426_4 PINU.STR 5 0.0374 87.1471 2
426_4 PINU.STR 6 0.015 546.2275 2.65
426_4 PINU.STR 7 0.0033 1831.2188 1
426_4 PINU.STR 8 0.0187 57.6145 2
426_4 PINU.STR 9 0.0718 14.8466 2
426_4 PINU.STR 10 0.0001 0.0001 2
426_4 POPU.TRE 1 0.355 102.0465 2.65
426_4 POPU.TRE 2 0.5 43.6729 2
426_4 POPU.TRE 3 0.1435 82.2586 2
426_4 POPU.TRE 4 0.1435 31.1442 2
426_4 POPU.TRE 5 0.0374 55.909 2
426_4 POPU.TRE 6 0.015 618.4999 2.65
426_4 POPU.TRE 7 0.0033 2013.6257 1
426_4 POPU.TRE 8 0.0187 52.1272 2
426_4 POPU.TRE 9 0.0718 21.6272 2
426_4 POPU.TRE 10 0.0001 0.0001 2
426_4 QUER.RUB 1 0.355 116.0423 2.65
426_4 QUER.RUB 2 0.5 22.9675 2
426_4 QUER.RUB 3 0.1435 369.7725 2
426_4 QUER.RUB 4 0.1435 34.4928 2
426_4 QUER.RUB 5 0.0374 916.598 2
426_4 QUER.RUB 6 0.015 2275.6037 2.65
426_4 QUER.RUB 7 0.0033 5634.2782 1
426_4 QUER.RUB 8 0.0187 691.6781 2
426_4 QUER.RUB 9 0.0718 119.8035 2
426_4 QUER.RUB 10 0.0001 0.0001 2
426_4 THUJ.SPP.ALL 1 0.355 86.2737 2.65
426_4 THUJ.SPP.ALL 2 0.5 33.575 2
426_4 THUJ.SPP.ALL 3 0.1435 64.4201 2
426_4 THUJ.SPP.ALL 4 0.1435 23.4084 2
426_4 THUJ.SPP.ALL 5 0.0374 92.964 2
426_4 THUJ.SPP.ALL 6 0.015 472.62 2.65
426_4 THUJ.SPP.ALL 7 0.0033 1525.6494 1
426_4 THUJ.SPP.ALL 8 0.0187 74.0213 2
426_4 THUJ.SPP.ALL 9 0.0718 23.3899 2
426_4 THUJ.SPP.ALL 10 0.0001 0.0001 2
426_4 TSUG.CAN 1 0.355 78.6254 2.65
426_4 TSUG.CAN 2 0.5 36.4648 2
426_4 TSUG.CAN 3 0.1435 36.4384 2
426_4 TSUG.CAN 4 0.1435 25.0185 2
426_4 TSUG.CAN 5 0.0374 36.3196 2
426_4 TSUG.CAN 6 0.015 368.222 2.65
426_4 TSUG.CAN 7 0.0033 1449.4504 1
426_4 TSUG.CAN 8 0.0187 21.4356 2
426_4 TSUG.CAN 9 0.0718 6.0888 2
426_4 TSUG.CAN 10 0.0001 0.0001 2
426_5 ABIE.BAL 1 0.355 0.0001 2.65
426_5 ABIE.BAL 2 0.5 5.5924 2
426_5 ABIE.BAL 3 0.1435 4.0839 2
426_5 ABIE.BAL 4 0.1435 3.8688 2
426_5 ABIE.BAL 5 0.0374 0.3062 2
426_5 ABIE.BAL 6 0.015 0.0001 2.65
426_5 ABIE.BAL 7 0.0033 0.0001 1
426_5 ABIE.BAL 8 0.0187 0.1948 2
426_5 ABIE.BAL 9 0.0718 0.0767 2
426_5 ABIE.BAL 10 0.0001 0.0001 2
426_5 ACER.RUB 1 0.355 46.0896 2.65
426_5 ACER.RUB 2 0.5 21.8018 2
426_5 ACER.RUB 3 0.1435 21.0661 2
426_5 ACER.RUB 4 0.1435 15.2847 2
426_5 ACER.RUB 5 0.0374 2.5924 2
426_5 ACER.RUB 6 0.015 172.7361 2.65
426_5 ACER.RUB 7 0.0033 362.7409 1
426_5 ACER.RUB 8 0.0187 3.1678 2
426_5 ACER.RUB 9 0.0718 2.3202 2
426_5 ACER.RUB 10 0.0001 0.0001 2
426_5 ACER.SAH 1 0.355 158.8947 2.65
426_5 ACER.SAH 2 0.5 71.3507 2
426_5 ACER.SAH 3 0.1435 113.0668 2
426_5 ACER.SAH 4 0.1435 51.1912 2
426_5 ACER.SAH 5 0.0374 98.219 2
426_5 ACER.SAH 6 0.015 912.4485 2.65
426_5 ACER.SAH 7 0.0033 2590.3799 1
426_5 ACER.SAH 8 0.0187 74.393 2
426_5 ACER.SAH 9 0.0718 23.0166 2
426_5 ACER.SAH 10 0.0001 0.0001 2
426_5 BETU.ALL 1 0.355 77.754 2.65
426_5 BETU.ALL 2 0.5 36.84 2
426_5 BETU.ALL 3 0.1435 34.2658 2
426_5 BETU.ALL 4 0.1435 25.0456 2
426_5 BETU.ALL 5 0.0374 7.1644 2
426_5 BETU.ALL 6 0.015 290.2957 2.65
426_5 BETU.ALL 7 0.0033 776.9078 1
426_5 BETU.ALL 8 0.0187 8.7992 2
426_5 BETU.ALL 9 0.0718 4.6561 2
426_5 BETU.ALL 10 0.0001 0.0001 2
426_5 BETU.PAP 1 0.355 35.7013 2.65
426_5 BETU.PAP 2 0.5 16.9258 2
426_5 BETU.PAP 3 0.1435 14.8302 2
426_5 BETU.PAP 4 0.1435 11.5031 2
426_5 BETU.PAP 5 0.0374 0.4547 2
426_5 BETU.PAP 6 0.015 124.2059 2.65
426_5 BETU.PAP 7 0.0033 339.2042 1
426_5 BETU.PAP 8 0.0187 0.6874 2
426_5 BETU.PAP 9 0.0718 1.8555 2
426_5 BETU.PAP 10 0.0001 0.0001 2
426_5 FAGU.GRA 1 0.355 126.1702 2.65
426_5 FAGU.GRA 2 0.5 46.2229 2
426_5 FAGU.GRA 3 0.1435 165.8351 2
426_5 FAGU.GRA 4 0.1435 37.2325 2
426_5 FAGU.GRA 5 0.0374 250.0269 2
426_5 FAGU.GRA 6 0.015 1015.2305 2.65
426_5 FAGU.GRA 7 0.0033 2145.0624 1
426_5 FAGU.GRA 8 0.0187 219.9481 2
426_5 FAGU.GRA 9 0.0718 50.271 2
426_5 FAGU.GRA 10 0.0001 0.0001 2
426_5 LARI.LAR 1 0.355 36.0578 2.65
426_5 LARI.LAR 2 0.5 16.8369 2
426_5 LARI.LAR 3 0.1435 16.235 2
426_5 LARI.LAR 4 0.1435 11.3666 2
426_5 LARI.LAR 5 0.0374 0.2817 2
426_5 LARI.LAR 6 0.015 117.7099 2.65
426_5 LARI.LAR 7 0.0033 245.6047 1
426_5 LARI.LAR 8 0.0187 0.3549 2
426_5 LARI.LAR 9 0.0718 3.6231 2
426_5 LARI.LAR 10 0.0001 0.0001 2
426_5 PICE.GLA 1 0.355 332.3838 2.65
426_5 PICE.GLA 2 0.5 87.6217 2
426_5 PICE.GLA 3 0.1435 420.0877 2
426_5 PICE.GLA 4 0.1435 65.8327 2
426_5 PICE.GLA 5 0.0374 686.8281 2
426_5 PICE.GLA 6 0.015 1810.0507 2.65
426_5 PICE.GLA 7 0.0033 1733.976 1
426_5 PICE.GLA 8 0.0187 624.7223 2
426_5 PICE.GLA 9 0.0718 195.1121 2
426_5 PICE.GLA 10 0.0001 0.0001 2
426_5 PICE.MAR 1 0.355 56.3919 2.65
426_5 PICE.MAR 2 0.5 14.9062 2
426_5 PICE.MAR 3 0.1435 88.6432 2
426_5 PICE.MAR 4 0.1435 12.9801 2
426_5 PICE.MAR 5 0.0374 163.2604 2
426_5 PICE.MAR 6 0.015 544.6266 2.65
426_5 PICE.MAR 7 0.0033 633.6957 1
426_5 PICE.MAR 8 0.0187 111.0436 2
426_5 PICE.MAR 9 0.0718 34.3758 2
426_5 PICE.MAR 10 0.0001 0.0001 2
426_5 PICE.RUB 1 0.355 27.8144 2.65
426_5 PICE.RUB 2 0.5 13.4222 2
426_5 PICE.RUB 3 0.1435 9.4915 2
426_5 PICE.RUB 4 0.1435 9.0192 2
426_5 PICE.RUB 5 0.0374 1.4424 2
426_5 PICE.RUB 6 0.015 92.6101 2.65
426_5 PICE.RUB 7 0.0033 186.0849 1
426_5 PICE.RUB 8 0.0187 0.6931 2
426_5 PICE.RUB 9 0.0718 0.1775 2
426_5 PICE.RUB 10 0.0001 0.0001 2
426_5 PINU.BAN 1 0.355 266.746 2.65
426_5 PINU.BAN 2 0.5 96.3987 2
426_5 PINU.BAN 3 0.1435 222.0567 2
426_5 PINU.BAN 4 0.1435 68.8707 2
426_5 PINU.BAN 5 0.0374 279.2261 2
426_5 PINU.BAN 6 0.015 1357.3725 2.65
426_5 PINU.BAN 7 0.0033 1771.2464 1
426_5 PINU.BAN 8 0.0187 178.0114 2
426_5 PINU.BAN 9 0.0718 95.0698 2
426_5 PINU.BAN 10 0.0001 0.0001 2
426_5 PINU.RES 1 0.355 12.9789 2.65
426_5 PINU.RES 2 0.5 4.268 2
426_5 PINU.RES 3 0.1435 33.8106 2
426_5 PINU.RES 4 0.1435 4.5314 2
426_5 PINU.RES 5 0.0374 41.4318 2
426_5 PINU.RES 6 0.015 144.8462 2.65
426_5 PINU.RES 7 0.0033 115.0523 1
426_5 PINU.RES 8 0.0187 31.354 2
426_5 PINU.RES 9 0.0718 7.3252 2
426_5 PINU.RES 10 0.0001 0.0001 2
426_5 PINU.STR 1 0.355 90.9307 2.65
426_5 PINU.STR 2 0.5 41.1399 2
426_5 PINU.STR 3 0.1435 53.9659 2
426_5 PINU.STR 4 0.1435 27.4531 2
426_5 PINU.STR 5 0.0374 41.8202 2
426_5 PINU.STR 6 0.015 342.7187 2.65
426_5 PINU.STR 7 0.0033 580.035 1
426_5 PINU.STR 8 0.0187 32.6365 2
426_5 PINU.STR 9 0.0718 12.6969 2
426_5 PINU.STR 10 0.0001 0.0001 2
426_5 POPU.TRE 1 0.355 112.1824 2.65
426_5 POPU.TRE 2 0.5 48.7172 2
426_5 POPU.TRE 3 0.1435 87.2239 2
426_5 POPU.TRE 4 0.1435 34.5505 2
426_5 POPU.TRE 5 0.0374 49.1527 2
426_5 POPU.TRE 6 0.015 548.8649 2.65
426_5 POPU.TRE 7 0.0033 1178.801 1
426_5 POPU.TRE 8 0.0187 48.907 2
426_5 POPU.TRE 9 0.0718 20.7776 2
426_5 POPU.TRE 10 0.0001 0.0001 2
426_5 QUER.RUB 1 0.355 160.2449 2.65
426_5 QUER.RUB 2 0.5 36.1188 2
426_5 QUER.RUB 3 0.1435 376.6879 2
426_5 QUER.RUB 4 0.1435 39.7708 2
426_5 QUER.RUB 5 0.0374 798.3906 2
426_5 QUER.RUB 6 0.015 1923.264 2.65
426_5 QUER.RUB 7 0.0033 3747.9027 1
426_5 QUER.RUB 8 0.0187 651.6743 2
426_5 QUER.RUB 9 0.0718 141.8405 2
426_5 QUER.RUB 10 0.0001 0.0001 2
426_5 THUJ.SPP.ALL 1 0.355 88.0528 2.65
426_5 THUJ.SPP.ALL 2 0.5 33.8581 2
426_5 THUJ.SPP.ALL 3 0.1435 66.1591 2
426_5 THUJ.SPP.ALL 4 0.1435 23.2819 2
426_5 THUJ.SPP.ALL 5 0.0374 84.799 2
426_5 THUJ.SPP.ALL 6 0.015 375.1014 2.65
426_5 THUJ.SPP.ALL 7 0.0033 502.1707 1
426_5 THUJ.SPP.ALL 8 0.0187 74.756 2
426_5 THUJ.SPP.ALL 9 0.0718 24.3419 2
426_5 THUJ.SPP.ALL 10 0.0001 0.0001 2
426_5 TSUG.CAN 1 0.355 64.619 2.65
426_5 TSUG.CAN 2 0.5 29.7882 2
426_5 TSUG.CAN 3 0.1435 30.0868 2
426_5 TSUG.CAN 4 0.1435 20.3273 2
426_5 TSUG.CAN 5 0.0374 26.529 2
426_5 TSUG.CAN 6 0.015 252.0482 2.65
426_5 TSUG.CAN 7 0.0033 543.6653 1
426_5 TSUG.CAN 8 0.0187 17.1834 2
426_5 TSUG.CAN 9 0.0718 5.2317 2
426_5 TSUG.CAN 10 0.0001 0.0001 2
