ecoregion species DOMpool DecayRate AmountT0 Q10
422_4 PINU.BAN 8 0.0187 239.4701 2
422_4 PINU.BAN 9 0.0718 70.416 2
422_4 PINU.BAN 10 0.0001 0.0001 2
422_4 PINU.RES 1 0.355 31.7384 2.65
422_4 PINU.RES 2 0.5 7.1564 2
422_4 PINU.RES 3 0.1435 35.5958 2
422_4 PINU.RES 4 0.1435 5.0037 2
422_4 PINU.RES 5 0.0374 34.7867 2
422_4 PINU.RES 6 0.015 163.2885 2.65
422_4 PINU.RES 7 0.0033 381.8726 1
422_4 PINU.RES 8 0.0187 26.6127 2
422_4 PINU.RES 9 0.0718 25.5859 2
422_4 PINU.RES 10 0.0001 0.0001 2
422_4 PINU.STR 1 0.355 35.6014 2.65
422_4 PINU.STR 2 0.5 17.459 2
422_4 PINU.STR 3 0.1435 12.8886 2
422_4 PINU.STR 4 0.1435 11.726 2
422_4 PINU.STR 5 0.0374 6.9935 2
422_4 PINU.STR 6 0.015 157.786 2.65
422_4 PINU.STR 7 0.0033 645.3934 1
422_4 PINU.STR 8 0.0187 1.695 2
422_4 PINU.STR 9 0.0718 0.124 2
422_4 PINU.STR 10 0.0001 0.0001 2
422_4 POPU.TRE 1 0.355 87.5664 2.65
422_4 POPU.TRE 2 0.5 38.6802 2
422_4 POPU.TRE 3 0.1435 58.9886 2
422_4 POPU.TRE 4 0.1435 28.6008 2
422_4 POPU.TRE 5 0.0374 20.9992 2
422_4 POPU.TRE 6 0.015 483.0668 2.65
422_4 POPU.TRE 7 0.0033 1750.2255 1
422_4 POPU.TRE 8 0.0187 23.0542 2
422_4 POPU.TRE 9 0.0718 13.9579 2
422_4 POPU.TRE 10 0.0001 0.0001 2
422_4 QUER.RUB 1 0.355 248.397 2.65
422_4 QUER.RUB 2 0.5 64.9245 2
422_4 QUER.RUB 3 0.1435 380.549 2
422_4 QUER.RUB 4 0.1435 43.6575 2
422_4 QUER.RUB 5 0.0374 320.751 2
422_4 QUER.RUB 6 0.015 1357.638 2.65
422_4 QUER.RUB 7 0.0033 3183.8145 1
422_4 QUER.RUB 8 0.0187 308.997 2
422_4 QUER.RUB 9 0.0718 232.6395 2
422_4 QUER.RUB 10 0.0001 0.0001 2
422_4 THUJ.SPP.ALL 1 0.355 56.3098 2.65
422_4 THUJ.SPP.ALL 2 0.5 24.9471 2
422_4 THUJ.SPP.ALL 3 0.1435 29.0259 2
422_4 THUJ.SPP.ALL 4 0.1435 17.9441 2
422_4 THUJ.SPP.ALL 5 0.0374 23.5577 2
422_4 THUJ.SPP.ALL 6 0.015 270.5662 2.65
422_4 THUJ.SPP.ALL 7 0.0033 1081.6257 1
422_4 THUJ.SPP.ALL 8 0.0187 17.0022 2
422_4 THUJ.SPP.ALL 9 0.0718 6.7969 2
422_4 THUJ.SPP.ALL 10 0.0001 0.0001 2
422_4 TSUG.CAN 1 0.355 40.7596 2.65
422_4 TSUG.CAN 2 0.5 20.0345 2
422_4 TSUG.CAN 3 0.1435 15.6364 2
422_4 TSUG.CAN 4 0.1435 13.4166 2
422_4 TSUG.CAN 5 0.0374 11.1195 2
422_4 TSUG.CAN 6 0.015 173.5627 2.65
422_4 TSUG.CAN 7 0.0033 705.2063 1
422_4 TSUG.CAN 8 0.0187 4.0834 2
422_4 TSUG.CAN 9 0.0718 0.2058 2
422_4 TSUG.CAN 10 0.0001 0.0001 2
422_5 ABIE.BAL 1 0.355 6.975 2.65
422_5 ABIE.BAL 2 0.5 3.2259 2
422_5 ABIE.BAL 3 0.1435 2.4481 2
422_5 ABIE.BAL 4 0.1435 2.3137 2
422_5 ABIE.BAL 5 0.0374 0.1677 2
422_5 ABIE.BAL 6 0.015 34.1363 2.65
422_5 ABIE.BAL 7 0.0033 147.5589 1
422_5 ABIE.BAL 8 0.0187 0.0782 2
422_5 ABIE.BAL 9 0.0718 0.048 2
422_5 ABIE.BAL 10 0.0001 0.0001 2
422_5 ACER.RUB 1 0.355 56.5505 2.65
422_5 ACER.RUB 2 0.5 23.5356 2
422_5 ACER.RUB 3 0.1435 54.7753 2
422_5 ACER.RUB 4 0.1435 16.4785 2
422_5 ACER.RUB 5 0.0374 35.9199 2
422_5 ACER.RUB 6 0.015 365.3574 2.65
422_5 ACER.RUB 7 0.0033 1117.2434 1
422_5 ACER.RUB 8 0.0187 37.8835 2
422_5 ACER.RUB 9 0.0718 16.2805 2
422_5 ACER.RUB 10 0.0001 0.0001 2
422_5 ACER.SAH 1 0.355 85.0536 2.65
422_5 ACER.SAH 2 0.5 31.6582 2
422_5 ACER.SAH 3 0.1435 100.3058 2
422_5 ACER.SAH 4 0.1435 24.1479 2
422_5 ACER.SAH 5 0.0374 156.4143 2
422_5 ACER.SAH 6 0.015 748.736 2.65
422_5 ACER.SAH 7 0.0033 2270.795 1
422_5 ACER.SAH 8 0.0187 120.6678 2
422_5 ACER.SAH 9 0.0718 39.0702 2
422_5 ACER.SAH 10 0.0001 0.0001 2
422_5 BETU.ALL 1 0.355 123.1132 2.65
422_5 BETU.ALL 2 0.5 43.2968 2
422_5 BETU.ALL 3 0.1435 149.8828 2
422_5 BETU.ALL 4 0.1435 31.1929 2
422_5 BETU.ALL 5 0.0374 157.0126 2
422_5 BETU.ALL 6 0.015 811.2144 2.65
422_5 BETU.ALL 7 0.0033 2328.0234 1
422_5 BETU.ALL 8 0.0187 170.4903 2
422_5 BETU.ALL 9 0.0718 62.7169 2
422_5 BETU.ALL 10 0.0001 0.0001 2
422_5 BETU.PAP 1 0.355 28.4134 2.65
422_5 BETU.PAP 2 0.5 13.4969 2
422_5 BETU.PAP 3 0.1435 12.1672 2
422_5 BETU.PAP 4 0.1435 9.3466 2
422_5 BETU.PAP 5 0.0374 0.5869 2
422_5 BETU.PAP 6 0.015 124.1791 2.65
422_5 BETU.PAP 7 0.0033 530.173 1
422_5 BETU.PAP 8 0.0187 0.7016 2
422_5 BETU.PAP 9 0.0718 1.5421 2
422_5 BETU.PAP 10 0.0001 0.0001 2
422_5 FAGU.GRA 1 0.355 69.3826 2.65
422_5 FAGU.GRA 2 0.5 20.7757 2
422_5 FAGU.GRA 3 0.1435 113.3405 2
422_5 FAGU.GRA 4 0.1435 18.9016 2
422_5 FAGU.GRA 5 0.0374 204.8353 2
422_5 FAGU.GRA 6 0.015 807.5708 2.65
422_5 FAGU.GRA 7 0.0033 2343.6631 1
422_5 FAGU.GRA 8 0.0187 151.1393 2
422_5 FAGU.GRA 9 0.0718 46.2337 2
422_5 FAGU.GRA 10 0.0001 0.0001 2
422_5 LARI.LAR 1 0.355 20.3227 2.65
422_5 LARI.LAR 2 0.5 9.4308 2
422_5 LARI.LAR 3 0.1435 10.4645 2
422_5 LARI.LAR 4 0.1435 6.2986 2
422_5 LARI.LAR 5 0.0374 0.0575 2
422_5 LARI.LAR 6 0.015 83.9472 2.65
422_5 LARI.LAR 7 0.0033 310.964 1
422_5 LARI.LAR 8 0.0187 0.0918 2
422_5 LARI.LAR 9 0.0718 2.0559 2
422_5 LARI.LAR 10 0.0001 0.0001 2
422_5 PICE.GLA 1 0.355 74.284 2.65
422_5 PICE.GLA 2 0.5 34.4783 2
422_5 PICE.GLA 3 0.1435 35.9864 2
422_5 PICE.GLA 4 0.1435 23.5626 2
422_5 PICE.GLA 5 0.0374 27.3397 2
422_5 PICE.GLA 6 0.015 408.4823 2.65
422_5 PICE.GLA 7 0.0033 1479.8358 1
422_5 PICE.GLA 8 0.0187 12.6641 2
422_5 PICE.GLA 9 0.0718 5.8956 2
422_5 PICE.GLA 10 0.0001 0.0001 2
422_5 PICE.MAR 1 0.355 183.7152 2.65
422_5 PICE.MAR 2 0.5 59.1589 2
422_5 PICE.MAR 3 0.1435 210.316 2
422_5 PICE.MAR 4 0.1435 44.1784 2
422_5 PICE.MAR 5 0.0374 384.792 2
422_5 PICE.MAR 6 0.015 1404.5228 2.65
422_5 PICE.MAR 7 0.0033 3832.9061 1
422_5 PICE.MAR 8 0.0187 295.8597 2
422_5 PICE.MAR 9 0.0718 89.9678 2
422_5 PICE.MAR 10 0.0001 0.0001 2
422_5 PICE.RUB 1 0.355 30.8484 2.65
422_5 PICE.RUB 2 0.5 14.4981 2
422_5 PICE.RUB 3 0.1435 13.4347 2
422_5 PICE.RUB 4 0.1435 9.7271 2
422_5 PICE.RUB 5 0.0374 4.5146 2
422_5 PICE.RUB 6 0.015 131.8064 2.65
422_5 PICE.RUB 7 0.0033 528.8519 1
422_5 PICE.RUB 8 0.0187 2.4807 2
422_5 PICE.RUB 9 0.0718 2.0231 2
422_5 PICE.RUB 10 0.0001 0.0001 2
422_5 PINU.BAN 1 0.355 222.2409 2.65
422_5 PINU.BAN 2 0.5 68.2462 2
422_5 PINU.BAN 3 0.1435 265.3583 2
422_5 PINU.BAN 4 0.1435 49.6818 2
422_5 PINU.BAN 5 0.0374 481.2223 2
422_5 PINU.BAN 6 0.015 1571.3743 2.65
422_5 PINU.BAN 7 0.0033 4092.1836 1
422_5 PINU.BAN 8 0.0187 402.708 2
422_5 PINU.BAN 9 0.0718 119.9936 2
422_5 PINU.BAN 10 0.0001 0.0001 2
422_5 PINU.RES 1 0.355 23.3165 2.65
422_5 PINU.RES 2 0.5 4.0332 2
422_5 PINU.RES 3 0.1435 44.5665 2
422_5 PINU.RES 4 0.1435 3.7437 2
422_5 PINU.RES 5 0.0374 92.4748 2
422_5 PINU.RES 6 0.015 356.0871 2.65
422_5 PINU.RES 7 0.0033 824.333 1
422_5 PINU.RES 8 0.0187 52.3004 2
422_5 PINU.RES 9 0.0718 20.6629 2
422_5 PINU.RES 10 0.0001 0.0001 2
422_5 PINU.STR 1 0.355 137.154 2.65
422_5 PINU.STR 2 0.5 42.7023 2
422_5 PINU.STR 3 0.1435 125.5163 2
422_5 PINU.STR 4 0.1435 28.4815 2
422_5 PINU.STR 5 0.0374 179.8403 2
422_5 PINU.STR 6 0.015 700.4792 2.65
422_5 PINU.STR 7 0.0033 1939.4283 1
422_5 PINU.STR 8 0.0187 145.828 2
422_5 PINU.STR 9 0.0718 69.8363 2
422_5 PINU.STR 10 0.0001 0.0001 2
422_5 POPU.TRE 1 0.355 110.4081 2.65
422_5 POPU.TRE 2 0.5 38.6683 2
422_5 POPU.TRE 3 0.1435 132.8603 2
422_5 POPU.TRE 4 0.1435 29.3445 2
422_5 POPU.TRE 5 0.0374 140.5643 2
422_5 POPU.TRE 6 0.015 759.954 2.65
422_5 POPU.TRE 7 0.0033 2218.6359 1
422_5 POPU.TRE 8 0.0187 148.2395 2
422_5 POPU.TRE 9 0.0718 55.367 2
422_5 POPU.TRE 10 0.0001 0.0001 2
422_5 QUER.RUB 1 0.355 301.6073 2.65
422_5 QUER.RUB 2 0.5 80.0513 2
422_5 QUER.RUB 3 0.1435 446.2373 2
422_5 QUER.RUB 4 0.1435 56.497 2
422_5 QUER.RUB 5 0.0374 479.3126 2
422_5 QUER.RUB 6 0.015 1750.2985 2.65
422_5 QUER.RUB 7 0.0033 4276.9929 1
422_5 QUER.RUB 8 0.0187 495.0639 2
422_5 QUER.RUB 9 0.0718 262.0197 2
422_5 QUER.RUB 10 0.0001 0.0001 2
422_5 THUJ.SPP.ALL 1 0.355 64.4994 2.65
422_5 THUJ.SPP.ALL 2 0.5 25.6458 2
422_5 THUJ.SPP.ALL 3 0.1435 45.061 2
422_5 THUJ.SPP.ALL 4 0.1435 18.9582 2
422_5 THUJ.SPP.ALL 5 0.0374 73.9745 2
422_5 THUJ.SPP.ALL 6 0.015 387.219 2.65
422_5 THUJ.SPP.ALL 7 0.0033 1345.8809 1
422_5 THUJ.SPP.ALL 8 0.0187 56.0448 2
422_5 THUJ.SPP.ALL 9 0.0718 15.5536 2
422_5 THUJ.SPP.ALL 10 0.0001 0.0001 2
422_5 TSUG.CAN 1 0.355 51.9069 2.65
422_5 TSUG.CAN 2 0.5 21.0784 2
422_5 TSUG.CAN 3 0.1435 33.1078 2
422_5 TSUG.CAN 4 0.1435 14.2943 2
422_5 TSUG.CAN 5 0.0374 39.1733 2
422_5 TSUG.CAN 6 0.015 245.7396 2.65
422_5 TSUG.CAN 7 0.0033 833.9329 1
422_5 TSUG.CAN 8 0.0187 30.8523 2
422_5 TSUG.CAN 9 0.0718 11.7019 2
422_5 TSUG.CAN 10 0.0001 0.0001 2
424_1 ABIE.BAL 1 0.355 7.0184 2.65
424_1 ABIE.BAL 2 0.5 3.2471 2
424_1 ABIE.BAL 3 0.1435 2.4725 2
424_1 ABIE.BAL 4 0.1435 2.3666 2
424_1 ABIE.BAL 5 0.0374 0.1581 2
424_1 ABIE.BAL 6 0.015 35.117 2.65
424_1 ABIE.BAL 7 0.0033 155.8758 1
424_1 ABIE.BAL 8 0.0187 0.0821 2
424_1 ABIE.BAL 9 0.0718 0.0438 2
424_1 ABIE.BAL 10 0.0001 0.0001 2
424_1 ACER.RUB 1 0.355 56.6321 2.65
424_1 ACER.RUB 2 0.5 25.7945 2
424_1 ACER.RUB 3 0.1435 37.2495 2
424_1 ACER.RUB 4 0.1435 18.3602 2
424_1 ACER.RUB 5 0.0374 17.8415 2
424_1 ACER.RUB 6 0.015 301.2439 2.65
424_1 ACER.RUB 7 0.0033 1125.8866 1
424_1 ACER.RUB 8 0.0187 16.9989 2
424_1 ACER.RUB 9 0.0718 8.2372 2
424_1 ACER.RUB 10 0.0001 0.0001 2
424_1 ACER.SAH 1 0.355 131.9371 2.65
424_1 ACER.SAH 2 0.5 56.9906 2
424_1 ACER.SAH 3 0.1435 107.762 2
424_1 ACER.SAH 4 0.1435 41.993 2
424_1 ACER.SAH 5 0.0374 134.6803 2
424_1 ACER.SAH 6 0.015 998.5355 2.65
424_1 ACER.SAH 7 0.0033 3399.7121 1
424_1 ACER.SAH 8 0.0187 106.1259 2
424_1 ACER.SAH 9 0.0718 30.3337 2
424_1 ACER.SAH 10 0.0001 0.0001 2
424_1 BETU.ALL 1 0.355 99.7362 2.65
424_1 BETU.ALL 2 0.5 44.3518 2
424_1 BETU.ALL 3 0.1435 70.1003 2
424_1 BETU.ALL 4 0.1435 31.0556 2
424_1 BETU.ALL 5 0.0374 50.5922 2
424_1 BETU.ALL 6 0.015 540.5045 2.65
424_1 BETU.ALL 7 0.0033 1962.5139 1
424_1 BETU.ALL 8 0.0187 53.6985 2
424_1 BETU.ALL 9 0.0718 18.8363 2
424_1 BETU.ALL 10 0.0001 0.0001 2
424_1 BETU.PAP 1 0.355 35.3181 2.65
424_1 BETU.PAP 2 0.5 16.9823 2
424_1 BETU.PAP 3 0.1435 14.8383 2
424_1 BETU.PAP 4 0.1435 11.7747 2
424_1 BETU.PAP 5 0.0374 0.8345 2
424_1 BETU.PAP 6 0.015 154.0148 2.65
424_1 BETU.PAP 7 0.0033 665.3322 1
424_1 BETU.PAP 8 0.0187 0.9733 2
424_1 BETU.PAP 9 0.0718 1.6346 2
424_1 BETU.PAP 10 0.0001 0.0001 2
424_1 FAGU.GRA 1 0.355 138.3406 2.65
424_1 FAGU.GRA 2 0.5 46.2297 2
424_1 FAGU.GRA 3 0.1435 220.0691 2
424_1 FAGU.GRA 4 0.1435 39.7578 2
424_1 FAGU.GRA 5 0.0374 393.4164 2
424_1 FAGU.GRA 6 0.015 1533.4118 2.65
424_1 FAGU.GRA 7 0.0033 4343.7394 1
424_1 FAGU.GRA 8 0.0187 338.628 2
424_1 FAGU.GRA 9 0.0718 77.6335 2
424_1 FAGU.GRA 10 0.0001 0.0001 2
424_1 LARI.LAR 1 0.355 20.768 2.65
424_1 LARI.LAR 2 0.5 9.7905 2
424_1 LARI.LAR 3 0.1435 10.8452 2
424_1 LARI.LAR 4 0.1435 6.5709 2
424_1 LARI.LAR 5 0.0374 0.1922 2
424_1 LARI.LAR 6 0.015 86.5737 2.65
424_1 LARI.LAR 7 0.0033 330.511 1
424_1 LARI.LAR 8 0.0187 0.1754 2
424_1 LARI.LAR 9 0.0718 2.2416 2
424_1 LARI.LAR 10 0.0001 0.0001 2
424_1 PICE.GLA 1 0.355 303.0066 2.65
424_1 PICE.GLA 2 0.5 82.9712 2
424_1 PICE.GLA 3 0.1435 367.8088 2
424_1 PICE.GLA 4 0.1435 60.3296 2
424_1 PICE.GLA 5 0.0374 689.2441 2
424_1 PICE.GLA 6 0.015 2045.8827 2.65
424_1 PICE.GLA 7 0.0033 5193.5591 1
424_1 PICE.GLA 8 0.0187 639.9329 2
424_1 PICE.GLA 9 0.0718 182.2034 2
424_1 PICE.GLA 10 0.0001 0.0001 2
424_1 PICE.MAR 1 0.355 140.5984 2.65
424_1 PICE.MAR 2 0.5 48.9651 2
424_1 PICE.MAR 3 0.1435 137.3008 2
424_1 PICE.MAR 4 0.1435 35.2582 2
424_1 PICE.MAR 5 0.0374 214.6503 2
424_1 PICE.MAR 6 0.015 898.0433 2.65
424_1 PICE.MAR 7 0.0033 2623.6283 1
424_1 PICE.MAR 8 0.0187 177.0111 2
424_1 PICE.MAR 9 0.0718 59.9322 2
424_1 PICE.MAR 10 0.0001 0.0001 2
424_1 PICE.RUB 1 0.355 16.4533 2.65
424_1 PICE.RUB 2 0.5 7.8658 2
424_1 PICE.RUB 3 0.1435 5.7805 2
424_1 PICE.RUB 4 0.1435 5.3794 2
424_1 PICE.RUB 5 0.0374 0.6768 2
424_1 PICE.RUB 6 0.015 64.8422 2.65
424_1 PICE.RUB 7 0.0033 294.4759 1
424_1 PICE.RUB 8 0.0187 0.3647 2
424_1 PICE.RUB 9 0.0718 0.28 2
424_1 PICE.RUB 10 0.0001 0.0001 2
424_1 PINU.BAN 1 0.355 177.0714 2.65
424_1 PINU.BAN 2 0.5 72.6791 2
424_1 PINU.BAN 3 0.1435 156.2563 2
424_1 PINU.BAN 4 0.1435 51.6127 2
424_1 PINU.BAN 5 0.0374 268.0782 2
424_1 PINU.BAN 6 0.015 1261.9549 2.65
424_1 PINU.BAN 7 0.0033 3727.1056 1
424_1 PINU.BAN 8 0.0187 175.6269 2
424_1 PINU.BAN 9 0.0718 50.1971 2
424_1 PINU.BAN 10 0.0001 0.0001 2
424_1 PINU.RES 1 0.355 14.02 2.65
424_1 PINU.RES 2 0.5 3.0679 2
424_1 PINU.RES 3 0.1435 24.8481 2
424_1 PINU.RES 4 0.1435 2.8352 2
424_1 PINU.RES 5 0.0374 48.8056 2
424_1 PINU.RES 6 0.015 185.6564 2.65
424_1 PINU.RES 7 0.0033 467.725 1
424_1 PINU.RES 8 0.0187 29.7617 2
424_1 PINU.RES 9 0.0718 11.7313 2
424_1 PINU.RES 10 0.0001 0.0001 2
424_1 PINU.STR 1 0.355 129.6383 2.65
424_1 PINU.STR 2 0.5 52.3684 2
424_1 PINU.STR 3 0.1435 97.1643 2
424_1 PINU.STR 4 0.1435 35.772 2
424_1 PINU.STR 5 0.0374 129.7481 2
424_1 PINU.STR 6 0.015 718.3013 2.65
424_1 PINU.STR 7 0.0033 2303.7869 1
424_1 PINU.STR 8 0.0187 91.963 2
424_1 PINU.STR 9 0.0718 36.992 2
424_1 PINU.STR 10 0.0001 0.0001 2
424_1 POPU.TRE 1 0.355 42.5782 2.65
424_1 POPU.TRE 2 0.5 20.3239 2
424_1 POPU.TRE 3 0.1435 20.5896 2
424_1 POPU.TRE 4 0.1435 13.9451 2
424_1 POPU.TRE 5 0.0374 0.5066 2
424_1 POPU.TRE 6 0.015 229.4782 2.65
424_1 POPU.TRE 7 0.0033 846.264 1
424_1 POPU.TRE 8 0.0187 0.5486 2
424_1 POPU.TRE 9 0.0718 1.4639 2
424_1 POPU.TRE 10 0.0001 0.0001 2
424_1 QUER.RUB 1 0.355 180.0801 2.65
424_1 QUER.RUB 2 0.5 39.4912 2
424_1 QUER.RUB 3 0.1435 433.6806 2
424_1 QUER.RUB 4 0.1435 40.4781 2
424_1 QUER.RUB 5 0.0374 823.4557 2
424_1 QUER.RUB 6 0.015 2325.356 2.65
424_1 QUER.RUB 7 0.0033 5738.5579 1
424_1 QUER.RUB 8 0.0187 668.6208 2
424_1 QUER.RUB 9 0.0718 191.8332 2
424_1 QUER.RUB 10 0.0001 0.0001 2
424_1 THUJ.SPP.ALL 1 0.355 70.5335 2.65
424_1 THUJ.SPP.ALL 2 0.5 29.8707 2
424_1 THUJ.SPP.ALL 3 0.1435 46.4892 2
424_1 THUJ.SPP.ALL 4 0.1435 21.2578 2
424_1 THUJ.SPP.ALL 5 0.0374 58.9241 2
424_1 THUJ.SPP.ALL 6 0.015 385.0954 2.65
424_1 THUJ.SPP.ALL 7 0.0033 1372.1936 1
424_1 THUJ.SPP.ALL 8 0.0187 46.681 2
424_1 THUJ.SPP.ALL 9 0.0718 14.4208 2
424_1 THUJ.SPP.ALL 10 0.0001 0.0001 2
424_1 TSUG.CAN 1 0.355 76.4826 2.65
424_1 TSUG.CAN 2 0.5 32.379 2
424_1 TSUG.CAN 3 0.1435 46.8571 2
424_1 TSUG.CAN 4 0.1435 22.2471 2
424_1 TSUG.CAN 5 0.0374 61.8431 2
424_1 TSUG.CAN 6 0.015 387.5116 2.65
424_1 TSUG.CAN 7 0.0033 1386.5919 1
424_1 TSUG.CAN 8 0.0187 49.7111 2
424_1 TSUG.CAN 9 0.0718 15.1216 2
424_1 TSUG.CAN 10 0.0001 0.0001 2
424_2 ABIE.BAL 1 0.355 7.7219 2.65
424_2 ABIE.BAL 2 0.5 3.6202 2
424_2 ABIE.BAL 3 0.1435 2.7219 2
424_2 ABIE.BAL 4 0.1435 2.6216 2
424_2 ABIE.BAL 5 0.0374 0.1521 2
424_2 ABIE.BAL 6 0.015 38.2084 2.65
424_2 ABIE.BAL 7 0.0033 170.2069 1
424_2 ABIE.BAL 8 0.0187 0.0752 2
424_2 ABIE.BAL 9 0.0718 0.0385 2
424_2 ABIE.BAL 10 0.0001 0.0001 2
424_2 ACER.RUB 1 0.355 51.8546 2.65
424_2 ACER.RUB 2 0.5 24.2737 2
424_2 ACER.RUB 3 0.1435 29.5068 2
424_2 ACER.RUB 4 0.1435 17.2456 2
424_2 ACER.RUB 5 0.0374 10.2193 2
424_2 ACER.RUB 6 0.015 263.5046 2.65
424_2 ACER.RUB 7 0.0033 1037.515 1
424_2 ACER.RUB 8 0.0187 9.5486 2
424_2 ACER.RUB 9 0.0718 5.4486 2
424_2 ACER.RUB 10 0.0001 0.0001 2
424_2 ACER.SAH 1 0.355 125.7965 2.65
424_2 ACER.SAH 2 0.5 54.2537 2
424_2 ACER.SAH 3 0.1435 105.1139 2
424_2 ACER.SAH 4 0.1435 40.1205 2
424_2 ACER.SAH 5 0.0374 135.8846 2
424_2 ACER.SAH 6 0.015 959.6761 2.65
424_2 ACER.SAH 7 0.0033 3271.1158 1
424_2 ACER.SAH 8 0.0187 107.5777 2
424_2 ACER.SAH 9 0.0718 31.1361 2
424_2 ACER.SAH 10 0.0001 0.0001 2
424_2 BETU.ALL 1 0.355 97.9584 2.65
424_2 BETU.ALL 2 0.5 44.0529 2
424_2 BETU.ALL 3 0.1435 66.5488 2
424_2 BETU.ALL 4 0.1435 30.8888 2
424_2 BETU.ALL 5 0.0374 46.6278 2
424_2 BETU.ALL 6 0.015 525.8317 2.65
424_2 BETU.ALL 7 0.0033 1946.0608 1
424_2 BETU.ALL 8 0.0187 50.2585 2
424_2 BETU.ALL 9 0.0718 17.6185 2
424_2 BETU.ALL 10 0.0001 0.0001 2
424_2 BETU.PAP 1 0.355 32.9308 2.65
424_2 BETU.PAP 2 0.5 15.9993 2
424_2 BETU.PAP 3 0.1435 13.0392 2
424_2 BETU.PAP 4 0.1435 11.1099 2
424_2 BETU.PAP 5 0.0374 0.5216 2
424_2 BETU.PAP 6 0.015 142.2676 2.65
424_2 BETU.PAP 7 0.0033 627.0749 1
424_2 BETU.PAP 8 0.0187 0.6149 2
424_2 BETU.PAP 9 0.0718 0.9444 2
424_2 BETU.PAP 10 0.0001 0.0001 2
424_2 FAGU.GRA 1 0.355 124.0845 2.65
424_2 FAGU.GRA 2 0.5 42.4508 2
424_2 FAGU.GRA 3 0.1435 193.0679 2
424_2 FAGU.GRA 4 0.1435 35.9446 2
424_2 FAGU.GRA 5 0.0374 340.8795 2
424_2 FAGU.GRA 6 0.015 1378.9134 2.65
424_2 FAGU.GRA 7 0.0033 3933.5626 1
424_2 FAGU.GRA 8 0.0187 298.2529 2
424_2 FAGU.GRA 9 0.0718 68.2026 2
424_2 FAGU.GRA 10 0.0001 0.0001 2
424_2 LARI.LAR 1 0.355 147.5719 2.65
424_2 LARI.LAR 2 0.5 55.9337 2
424_2 LARI.LAR 3 0.1435 161.2985 2
424_2 LARI.LAR 4 0.1435 37.5195 2
424_2 LARI.LAR 5 0.0374 17.8616 2
424_2 LARI.LAR 6 0.015 733.636 2.65
424_2 LARI.LAR 7 0.0033 2126.7854 1
424_2 LARI.LAR 8 0.0187 22.543 2
424_2 LARI.LAR 9 0.0718 95.1616 2
424_2 LARI.LAR 10 0.0001 0.0001 2
424_2 PICE.GLA 1 0.355 286.8791 2.65
424_2 PICE.GLA 2 0.5 80.28 2
424_2 PICE.GLA 3 0.1435 344.1691 2
424_2 PICE.GLA 4 0.1435 58.3347 2
424_2 PICE.GLA 5 0.0374 642.4479 2
424_2 PICE.GLA 6 0.015 1927.0749 2.65
424_2 PICE.GLA 7 0.0033 4941.9786 1
424_2 PICE.GLA 8 0.0187 602.7667 2
424_2 PICE.GLA 9 0.0718 171.4118 2
424_2 PICE.GLA 10 0.0001 0.0001 2
424_2 PICE.MAR 1 0.355 120.0542 2.65
424_2 PICE.MAR 2 0.5 42.7343 2
424_2 PICE.MAR 3 0.1435 114.4624 2
424_2 PICE.MAR 4 0.1435 30.9255 2
424_2 PICE.MAR 5 0.0374 174.9831 2
424_2 PICE.MAR 6 0.015 751.2168 2.65
424_2 PICE.MAR 7 0.0033 2257.2789 1
424_2 PICE.MAR 8 0.0187 147.6483 2
424_2 PICE.MAR 9 0.0718 50.2369 2
424_2 PICE.MAR 10 0.0001 0.0001 2
424_2 PICE.RUB 1 0.355 23.0393 2.65
424_2 PICE.RUB 2 0.5 11.2182 2
424_2 PICE.RUB 3 0.1435 8.185 2
424_2 PICE.RUB 4 0.1435 7.6666 2
424_2 PICE.RUB 5 0.0374 1.1731 2
424_2 PICE.RUB 6 0.015 93.9418 2.65
424_2 PICE.RUB 7 0.0033 423.8145 1
424_2 PICE.RUB 8 0.0187 0.5396 2
424_2 PICE.RUB 9 0.0718 0.2838 2
424_2 PICE.RUB 10 0.0001 0.0001 2
424_2 PINU.BAN 1 0.355 174.083 2.65
424_2 PINU.BAN 2 0.5 71.9839 2
424_2 PINU.BAN 3 0.1435 151.6277 2
424_2 PINU.BAN 4 0.1435 51.3382 2
424_2 PINU.BAN 5 0.0374 257.6533 2
424_2 PINU.BAN 6 0.015 1255.0068 2.65
424_2 PINU.BAN 7 0.0033 3754.1638 1
424_2 PINU.BAN 8 0.0187 169.4684 2
424_2 PINU.BAN 9 0.0718 48.8824 2
424_2 PINU.BAN 10 0.0001 0.0001 2
424_2 PINU.RES 1 0.355 6.694 2.65
424_2 PINU.RES 2 0.5 1.4166 2
424_2 PINU.RES 3 0.1435 20.4902 2
424_2 PINU.RES 4 0.1435 2.1023 2
424_2 PINU.RES 5 0.0374 46.7545 2
424_2 PINU.RES 6 0.015 180.4064 2.65
424_2 PINU.RES 7 0.0033 469.3348 1
424_2 PINU.RES 8 0.0187 27.4613 2
424_2 PINU.RES 9 0.0718 6.6973 2
424_2 PINU.RES 10 0.0001 0.0001 2
424_2 PINU.STR 1 0.355 123.894 2.65
424_2 PINU.STR 2 0.5 50.1022 2
424_2 PINU.STR 3 0.1435 91.7117 2
424_2 PINU.STR 4 0.1435 34.319 2
424_2 PINU.STR 5 0.0374 122.3321 2
424_2 PINU.STR 6 0.015 684.2775 2.65
